%time,seq,stamp,frame_id,sonar0,sonar1,sonar2,sonar3,sonar4,sonar5,sonar6,sonar7,sonar8,sonar9
1.5798997189144E+018,9274,1.57989971891504E+018,base_link,853,760,1817,1498,839,540,148,672,1719,578
1.57989971895324E+018,9275,1.57989971895604E+018,base_link,884,1089,1510,1511,841,1723,150,755,1721,713
1.57989971899527E+018,9276,1.57989971899604E+018,base_link,873,893,1798,1498,850,1579,149,734,1740,744
1.57989971903598E+018,9277,1.57989971903704E+018,base_link,1121,1552,1798,1509,819,2072,150,905,1746,821
1.5798997190748E+018,9278,1.57989971907704E+018,base_link,943,885,1809,1510,821,1601,161,746,1731,498
1.57989971911563E+018,9279,1.57989971911804E+018,base_link,1070,791,1798,-1,799,1579,150,878,1747,637
1.57989971915814E+018,9280,1.57989971916004E+018,base_link,1080,771,1829,3065,831,1590,150,756,1731,703
1.57989971920057E+018,9281,1.57989971920109E+018,base_link,967,1099,1798,1498,830,1600,150,498,1720,720
1.57989971924062E+018,9282,1.57989971924309E+018,base_link,964,851,1800,2972,821,1612,151,768,1742,725
1.5798997192826E+018,9283,1.57989971928309E+018,base_link,943,854,1572,4078,841,2084,150,736,1731,611
1.5798997193248E+018,9284,1.5798997193261E+018,base_link,987,1048,1767,-1,830,2084,150,730,1695,708
1.57989971936679E+018,9285,1.57989971936809E+018,base_link,689,976,1778,-1,821,1662,150,725,1690,688
1.5798997194086E+018,9286,1.57989971941009E+018,base_link,926,965,1818,3034,843,1611,163,687,1714,738
1.57989971944914E+018,9287,1.57989971945009E+018,base_link,926,996,1798,1509,841,1631,150,848,1679,723
1.57989971948791E+018,9288,1.57989971949109E+018,base_link,698,821,1756,-1,736,2113,148,816,1668,661
1.57989971953017E+018,9289,1.57989971953109E+018,base_link,903,954,1748,-1,853,2137,162,768,1671,685
1.57989971957016E+018,9290,1.57989971957209E+018,base_link,956,812,1716,3003,862,2156,150,828,1639,631
1.57989971961101E+018,9291,1.57989971961209E+018,base_link,894,1273,1725,1498,893,2154,149,508,1637,620
1.57989971965305E+018,9292,1.57989971965309E+018,base_link,925,904,1715,1508,895,2165,150,801,1642,656
1.57989971969067E+018,9293,1.5798997196941E+018,base_link,843,893,1695,2919,882,2186,150,447,1618,754
1.57989971973258E+018,9294,1.5798997197341E+018,base_link,915,1017,1706,1499,903,1682,150,858,1607,703
1.57989971977315E+018,9295,1.57989971977509E+018,base_link,843,904,873,1479,912,686,150,663,1596,692
1.57989971981339E+018,9296,1.57989971981509E+018,base_link,955,883,1653,1487,921,1690,148,1021,1575,702
1.57989971985568E+018,9297,1.57989971985509E+018,base_link,832,893,1653,1498,931,2246,148,828,1555,599
1.57989971989298E+018,9298,1.57989971989609E+018,base_link,770,830,1635,3834,1007,688,162,768,1568,654
1.57989971993732E+018,9299,1.57989971993709E+018,base_link,904,821,1623,1910,952,1712,149,900,1524,681
1.57989971997499E+018,9300,1.57989971997709E+018,base_link,891,823,1593,1922,1046,1714,161,930,1526,765
1.5798997200169E+018,9301,1.57989972001709E+018,base_link,912,1367,1583,-1,1016,1734,150,1003,1516,724
1.57989972005662E+018,9302,1.57989972005909E+018,base_link,874,791,1572,5859,2322,1334,150,879,1485,760
1.57989972009562E+018,9303,1.57989972009909E+018,base_link,924,1283,1573,-1,1048,1777,162,1055,1486,757
1.57989972013691E+018,9304,1.57989972013909E+018,base_link,915,996,1531,3847,1087,1333,150,952,1453,724
1.57989972017783E+018,9305,1.57989972017909E+018,base_link,788,1193,1521,1891,1109,1436,161,972,1434,683
1.57989972021881E+018,9306,1.57989972022009E+018,base_link,1015,987,1500,1891,1129,1837,161,1085,1423,755
1.57989972025867E+018,9307,1.57989972026009E+018,base_link,987,812,1489,1880,1107,1374,150,1084,1401,651
1.57989972029678E+018,9308,1.57989972030009E+018,base_link,727,956,1500,-1,2487,2424,161,746,1372,642
1.57989972033891E+018,9309,1.57989972034109E+018,base_link,853,944,1406,2798,1212,2454,163,913,1374,613
1.57989972037958E+018,9310,1.57989972038209E+018,base_link,874,1326,1376,4318,1231,1332,150,1203,1337,657
1.57989972042035E+018,9311,1.57989972042309E+018,base_link,1131,1305,1397,2950,2951,1456,150,1116,1300,637
1.57989972046129E+018,9312,1.57989972046309E+018,base_link,1070,915,1325,-1,-1,2507,151,1096,1270,565
1.57989972050108E+018,9313,1.57989972050509E+018,base_link,1039,1068,1345,-1,-1,2527,151,952,1249,617
1.57989972054292E+018,9314,1.57989972054509E+018,base_link,1018,1068,1263,3559,3918,2548,161,1024,1239,730
1.57989972058311E+018,9315,1.57989972058609E+018,base_link,1008,1058,1273,-1,1447,1025,191,1024,1206,771
1.57989972062434E+018,9316,1.57989972062609E+018,base_link,977,1068,1294,-1,1355,1036,1147,952,1176,751
1.57989972066365E+018,9317,1.57989972066609E+018,base_link,975,1015,1213,-1,1367,2631,1149,902,1168,696
1.57989972070225E+018,9318,1.57989972070609E+018,base_link,954,998,1305,4105,2652,2652,1159,1148,1157,582
1.5798997207437E+018,9319,1.57989972074609E+018,base_link,935,986,1221,3989,2671,1220,1146,1033,1134,539
1.5798997207851E+018,9320,1.57989972078709E+018,base_link,926,945,1181,2981,2692,2680,1147,1126,1115,415
1.57989972082509E+018,9321,1.57989972082809E+018,base_link,1039,1048,1140,2981,2702,2702,1157,1157,1101,782
1.57989972086535E+018,9322,1.57989972086809E+018,base_link,926,884,1139,4000,2723,2723,1157,1157,1063,700
1.57989972090372E+018,9323,1.57989972090809E+018,base_link,926,1017,1108,3999,2763,2731,1157,1173,1059,596
1.57989972094608E+018,9324,1.57989972094909E+018,base_link,1008,966,1098,3104,2774,1199,1157,1054,1022,576
1.57989972098766E+018,9325,1.57989972099009E+018,base_link,926,986,1078,3845,2785,2804,1146,1075,1012,539
1.57989972102923E+018,9326,1.57989972103209E+018,base_link,904,924,1056,3978,2814,1228,1145,1053,990,548
1.57989972107111E+018,9327,1.57989972107409E+018,base_link,871,905,1058,3856,1561,1683,1157,1044,972,756
1.57989972111129E+018,9328,1.57989972111409E+018,base_link,860,935,1017,2446,1592,3771,1157,1023,951,725
1.57989972115179E+018,9329,1.57989972115509E+018,base_link,854,883,985,2466,2887,-1,1157,983,919,734
1.57989972119248E+018,9330,1.57989972119609E+018,base_link,823,842,943,2383,1604,1953,1181,964,903,687
1.57989972123389E+018,9331,1.57989972123709E+018,base_link,792,832,934,4051,2939,1878,1167,910,858,652
1.57989972127456E+018,9332,1.57989972127809E+018,base_link,771,801,924,3969,1632,1888,1177,910,837,621
1.57989972131426E+018,9333,1.57989972131809E+018,base_link,737,791,924,3969,3001,1868,1168,880,817,601
1.57989972135629E+018,9334,1.57989972135809E+018,base_link,731,749,1006,3969,3032,1867,1177,838,775,570
1.57989972139549E+018,9335,1.57989972139909E+018,base_link,688,718,809,2372,3081,1866,1166,807,744,548
1.57989972143603E+018,9336,1.57989972143909E+018,base_link,655,710,811,3990,3104,1858,1178,828,725,653
1.57989972147696E+018,9337,1.57989972147909E+018,base_link,648,667,769,2291,3113,1250,1167,755,693,651
1.57989972151528E+018,9338,1.57989972152009E+018,base_link,648,637,738,2261,-1,1559,1167,765,672,642
1.57989972155765E+018,9339,1.57989972156009E+018,base_link,617,617,729,2261,3270,1858,1168,726,632,622
1.57989972159666E+018,9340,1.57989972160009E+018,base_link,565,585,686,3989,1861,1600,1181,699,615,583
1.57989972163707E+018,9341,1.57989972164109E+018,base_link,556,544,749,3979,1900,1497,1167,806,590,550
1.57989972167658E+018,9342,1.57989972168109E+018,base_link,542,545,821,2210,3289,1868,1168,664,570,540
1.57989972171729E+018,9343,1.57989972172209E+018,base_link,514,533,820,2178,3288,1765,1177,714,539,526
1.57989972175989E+018,9344,1.5798997217588E+018,base_link,501,501,771,2190,3300,1869,1168,602,530,499
1.57989972179887E+018,9345,1.5798997217988E+018,base_link,473,502,594,820,1981,736,1166,592,498,453
1.57989972184178E+018,9346,1.5798997218388E+018,base_link,462,451,675,2146,-1,1867,1166,549,477,435
1.57989972188154E+018,9347,1.5798997218808E+018,base_link,421,431,574,882,-1,1313,1178,663,457,417
1.57989972192104E+018,9348,1.5798997219208E+018,base_link,421,421,707,2127,3486,1333,1178,556,462,410
1.57989972196199E+018,9349,1.5798997219608E+018,base_link,380,399,686,2116,5580,828,1167,524,431,380
1.57989972200319E+018,9350,1.5798997220018E+018,base_link,370,359,594,2116,-1,860,1178,478,395,355
1.5798997220438E+018,9351,1.5798997220438E+018,base_link,349,338,688,2095,-1,1273,1180,460,398,357
1.57989972208436E+018,9352,1.5798997220838E+018,base_link,328,328,665,2095,4032,1414,1181,452,389,347
1.57989972212507E+018,9353,1.5798997221248E+018,base_link,318,318,657,2086,3473,1435,1167,447,353,314
1.57989972216667E+018,9354,1.5798997221658E+018,base_link,298,317,635,2075,3507,1229,1171,779,358,307
1.57989972220671E+018,9355,1.5798997222068E+018,base_link,284,308,626,2086,3505,1683,1178,714,334,293
1.5798997222471E+018,9356,1.5798997222468E+018,base_link,277,307,614,2065,3515,1867,1167,406,312,272
1.57989972229196E+018,9357,1.5798997222868E+018,base_link,266,296,604,2064,3524,1702,1166,744,302,261
1.57989972232557E+018,9358,1.5798997223268E+018,base_link,257,286,605,2055,3525,1703,1167,765,302,257
1.57989972236708E+018,9359,1.5798997223668E+018,base_link,233,267,605,2055,3567,1477,1168,828,292,242
1.57989972240956E+018,9360,1.5798997224068E+018,base_link,225,255,583,2053,3575,1321,1166,620,312,220
1.57989972244966E+018,9361,1.5798997224468E+018,base_link,212,266,595,2045,3577,1714,1178,581,334,221
1.57989972248756E+018,9362,1.5798997224878E+018,base_link,205,255,562,2033,3600,1520,1180,624,254,222
1.57989972252703E+018,9363,1.5798997225288E+018,base_link,195,255,573,2033,3607,1713,1167,734,230,200
1.57989972256871E+018,9364,1.5798997225688E+018,base_link,195,235,574,2044,3617,1456,1167,590,231,190
1.57989972260844E+018,9365,1.5798997226088E+018,base_link,185,214,554,2024,-1,1867,1167,693,220,179
1.5798997226511E+018,9366,1.5798997226498E+018,base_link,174,204,552,2033,3713,1703,1157,843,246,185
1.57989972269136E+018,9367,1.5798997226908E+018,base_link,164,194,552,2044,-1,1703,1171,965,234,182
1.57989972273182E+018,9368,1.5798997227328E+018,base_link,164,183,553,2034,668,1683,1178,766,200,168
1.57989972277317E+018,9369,1.5798997227728E+018,base_link,162,244,555,2012,-1,1952,1169,819,202,161
1.579899722814E+018,9370,1.5798997228138E+018,base_link,154,204,543,2024,647,1045,1146,869,210,149
1.57989972285483E+018,9371,1.5798997228548E+018,base_link,144,152,543,2014,3679,1548,1167,868,200,148
1.57989972289451E+018,9372,1.5798997228948E+018,base_link,143,143,542,2023,3720,1054,1146,764,456,138
1.57989972293393E+018,9373,1.5798997229358E+018,base_link,144,153,543,2034,3669,1394,1157,1012,179,138
1.57989972297574E+018,9374,1.5798997229758E+018,base_link,144,144,543,2014,3710,2013,1177,1033,185,144
1.57989972301584E+018,9375,1.5798997230168E+018,base_link,130,144,543,-1,-1,1971,1188,1126,827,139
1.57989972305692E+018,9376,1.5798997230578E+018,base_link,133,133,543,452,627,1549,1168,972,345,146
1.57989972309746E+018,9377,1.5798997230988E+018,base_link,132,142,524,2012,3702,1993,1159,870,161,141
1.57989972314341E+018,9378,1.5798997231398E+018,base_link,133,133,533,2014,-1,1981,1177,909,836,146
1.57989972317999E+018,9379,1.5798997231798E+018,base_link,133,142,533,2033,618,1548,1168,1028,163,133
1.57989972322067E+018,9380,1.5798997232198E+018,base_link,123,132,532,2013,3733,1960,1191,1068,234,132
1.57989972325957E+018,9381,1.5798997232608E+018,base_link,113,163,532,2033,-1,1990,1167,976,194,132
1.5798997233003E+018,9382,1.5798997233008E+018,base_link,113,122,533,2055,585,2002,1157,1033,159,117
1.57989972334148E+018,9383,1.5798997233418E+018,base_link,101,151,534,2043,3722,1581,1169,942,161,119
1.5798997233824E+018,9384,1.5798997233818E+018,base_link,113,122,533,2044,3720,1909,1177,1094,137,107
1.57989972342255E+018,9385,1.5798997234228E+018,base_link,102,132,533,2034,3689,2012,1177,1084,148,106
1.57989972346276E+018,9386,1.5798997234628E+018,base_link,102,102,522,2014,3710,1404,1177,837,155,114
1.5798997235037E+018,9387,1.5798997235048E+018,base_link,102,152,531,2012,3698,1588,1156,929,128,85
1.57989972354533E+018,9388,1.5798997235448E+018,base_link,78,113,533,2014,3711,1827,1168,1002,138,88
1.57989972358663E+018,9389,1.5798997235868E+018,base_link,61,492,522,2013,3720,2001,1166,970,148,92
1.57989972363201E+018,9390,1.5798997236288E+018,base_link,82,101,533,2065,3731,1600,1157,991,144,93
1.57989972366818E+018,9391,1.5798997236688E+018,base_link,72,91,522,2023,3744,1826,1171,1047,131,80
1.57989972370821E+018,9392,1.5798997237088E+018,base_link,61,92,522,2013,3754,1847,1171,1150,132,79
1.57989972374841E+018,9393,1.5798997237488E+018,base_link,48,91,554,2035,2342,2002,1157,1126,117,65
1.57989972378802E+018,9394,1.5798997237888E+018,base_link,61,80,913,2024,3751,1435,1157,828,117,56
1.5798997238297E+018,9395,1.5798997238298E+018,base_link,48,81,554,2035,3783,2012,1157,1146,1351,56
1.57989972386962E+018,9396,1.5798997238698E+018,base_link,48,82,564,2025,3783,1858,1157,982,662,57
1.57989972391051E+018,9397,1.5798997239098E+018,base_link,50,69,531,2023,3760,1156,1146,950,127,54
1.5798997239488E+018,9398,1.5798997239508E+018,base_link,51,70,1931,2023,3740,1137,1146,1084,323,72
1.57989972399033E+018,9399,1.5798997239918E+018,base_link,51,70,543,2014,3751,1446,1146,1136,148,54
1.57989972403036E+018,9400,1.5798997240318E+018,base_link,51,70,1109,2024,3751,1137,1146,1044,1298,72
1.57989972407154E+018,9401,1.5798997240738E+018,base_link,51,70,574,2024,3751,1610,1157,1084,661,54
1.5798997241134E+018,9402,1.5798997241138E+018,base_link,51,70,533,2034,3762,2022,1157,1157,631,54
1.57989972415292E+018,9403,1.5798997241538E+018,base_link,51,70,563,2024,3751,1116,1157,1094,661,54
1.57989972419194E+018,9404,1.5798997241948E+018,base_link,51,70,542,2023,3740,1146,1136,987,143,70
1.57989972423386E+018,9405,1.5798997242358E+018,base_link,48,58,554,2025,3773,1149,1168,1137,653,58
1.57989972427425E+018,9406,1.57989972427331E+018,base_link,48,82,554,2035,3762,1631,1157,1054,672,57
1.57989972431346E+018,9407,1.57989972431331E+018,base_link,51,70,543,2024,3751,1137,1157,1053,620,54
1.57989972435676E+018,9408,1.57989972435531E+018,base_link,51,70,543,2014,3751,1137,1146,950,158,54
1.57989972440607E+018,9409,1.57989972439931E+018,base_link,52,70,543,2034,3751,1137,1146,981,143,71
1.57989972444557E+018,9410,1.57989972444231E+018,base_link,51,70,543,2014,3762,1991,1146,1125,155,71
1.57989972448589E+018,9411,1.57989972448431E+018,base_link,50,69,544,2023,3764,1139,1149,1157,150,67
1.57989972453267E+018,9412,1.57989972452431E+018,base_link,51,70,554,2024,3751,1425,1157,1115,651,72
1.57989972456998E+018,9413,1.57989972457031E+018,base_link,51,70,553,2024,3772,1147,1148,1043,627,71
1.5798997246118E+018,9414,1.57989972461231E+018,base_link,51,70,554,2023,3761,1621,1146,1063,610,54
1.57989972465203E+018,9415,1.57989972465231E+018,base_link,48,68,544,2015,-1,1447,1158,1178,149,67
1.5798997246958E+018,9416,1.57989972469531E+018,base_link,51,70,522,2003,462,1446,1147,1141,143,70
1.57989972473905E+018,9417,1.57989972473731E+018,base_link,50,69,534,2012,3753,2003,1169,1107,150,67
1.57989972477961E+018,9418,1.57989972477831E+018,base_link,61,69,521,2003,3730,1455,1156,908,116,55
1.5798997248195E+018,9419,1.57989972481831E+018,base_link,61,70,533,2003,3741,2012,1146,1084,123,61
1.57989972486249E+018,9420,1.57989972485931E+018,base_link,61,80,522,2003,3741,2022,1136,981,107,56
1.57989972489932E+018,9421,1.57989972489931E+018,base_link,61,80,511,2023,3740,1198,1136,1155,96,73
1.57989972494002E+018,9422,1.57989972493931E+018,base_link,61,80,532,2023,3730,1424,1136,847,96,73
1.57989972497973E+018,9423,1.57989972497931E+018,base_link,72,80,512,2034,3731,-1,1136,1105,67,62
1.57989972502108E+018,9424,1.57989972501931E+018,base_link,61,91,522,2014,6214,6130,1147,951,76,56
1.57989972506084E+018,9425,1.5798997250603E+018,base_link,82,91,522,2034,554,-1,1127,1013,78,56
1.57989972510125E+018,9426,1.57989972510131E+018,base_link,72,102,522,2034,511,3558,1127,1002,67,56
1.579899725142E+018,9427,1.5798997251413E+018,base_link,82,111,511,2023,3699,1167,1126,806,66,72
1.57989972518241E+018,9428,1.57989972518231E+018,base_link,82,245,522,2033,500,1168,1116,878,78,55
1.57989972522291E+018,9429,1.57989972522331E+018,base_link,82,122,522,2054,3709,1146,1105,904,93,71
1.57989972526384E+018,9430,1.57989972526331E+018,base_link,92,132,533,2055,500,2032,1116,231,87,55
1.57989972530459E+018,9431,1.57989972530331E+018,base_link,68,143,543,2045,3711,1158,1116,211,87,66
1.5798997253477E+018,9432,1.57989972534331E+018,base_link,61,152,532,2064,3689,1167,1095,205,82,72
1.5798997253827E+018,9433,1.57989972538331E+018,base_link,68,194,533,2055,511,2023,1106,201,87,66
1.57989972542279E+018,9434,1.57989972542331E+018,base_link,92,163,533,2044,3689,1168,1105,200,107,55
1.57989972546404E+018,9435,1.57989972546331E+018,base_link,82,173,533,2055,2362,1168,1095,200,107,65
1.5798997255048E+018,9436,1.5798997255043E+018,base_link,102,133,533,2065,511,1384,1105,200,107,55
1.57989972554539E+018,9437,1.5798997255443E+018,base_link,102,142,542,2044,3730,1424,1085,205,124,71
1.57989972558453E+018,9438,1.5798997255843E+018,base_link,112,142,532,2054,3699,1414,1094,168,108,83
1.57989972562292E+018,9439,1.5798997256243E+018,base_link,103,142,542,2055,-1,1435,1095,169,107,83
1.57989972566621E+018,9440,1.57989972566631E+018,base_link,102,142,531,2053,575,1404,1099,184,123,80
1.5798997257063E+018,9441,1.5798997257073E+018,base_link,102,142,531,2054,-1,1404,1084,179,328,82
1.57989972574727E+018,9442,1.57989972574831E+018,base_link,102,142,544,2054,585,1407,1098,192,346,79
1.57989972578686E+018,9443,1.5798997257893E+018,base_link,102,142,533,2055,-1,1837,1095,169,1295,72
1.57989972582897E+018,9444,1.5798997258293E+018,base_link,102,142,533,2055,606,1415,1085,180,77,72
1.57989972586884E+018,9445,1.5798997258693E+018,base_link,78,153,543,2076,3700,1426,1096,1013,107,66
1.57989972591141E+018,9446,1.57989972591131E+018,base_link,68,164,543,2076,3700,1415,1106,180,67,67
1.57989972595564E+018,9447,1.57989972595131E+018,base_link,82,173,532,2044,3733,1147,1109,204,80,59
1.57989972598931E+018,9448,1.5798997259923E+018,base_link,102,471,533,2055,3710,1415,1095,200,66,45
1.57989972603254E+018,9449,1.57989972603331E+018,base_link,71,152,531,2044,520,1857,1094,230,75,44
1.57989972607353E+018,9450,1.57989972607431E+018,base_link,82,657,523,2044,501,1991,1105,817,77,45
1.57989972611343E+018,9451,1.57989972611531E+018,base_link,61,317,522,2055,500,1147,1105,683,65,45
1.57989972615426E+018,9452,1.57989972615531E+018,base_link,61,348,533,2055,500,1435,1105,345,76,45
1.57989972619674E+018,9453,1.57989972619731E+018,base_link,61,492,533,2044,511,1435,1095,334,1205,62
1.57989972623655E+018,9454,1.57989972623731E+018,base_link,72,338,522,2055,511,1425,1105,354,76,45
1.579899726277E+018,9455,1.57989972627831E+018,base_link,61,471,522,2044,500,1940,1095,991,92,52
1.57989972631702E+018,9456,1.57989972631831E+018,base_link,60,450,534,2053,513,1437,1107,356,89,48
1.57989972636029E+018,9457,1.57989972636131E+018,base_link,58,504,533,2055,511,1467,1106,910,87,46
1.5798997264029E+018,9458,1.57989972640131E+018,base_link,72,389,522,2055,511,1446,1105,991,86,45
1.57989972644165E+018,9459,1.57989972644231E+018,base_link,72,380,522,2065,3710,1157,1105,354,86,45
1.57989972648193E+018,9460,1.57989972648231E+018,base_link,71,337,521,2053,509,1413,1105,334,75,44
1.57989972652141E+018,9461,1.57989972652231E+018,base_link,61,502,522,2055,522,1147,1095,323,76,52
1.57989972656146E+018,9462,1.57989972656331E+018,base_link,72,502,533,2055,521,1435,1095,827,86,45
1.57989972660238E+018,9463,1.57989972660331E+018,base_link,62,358,533,2044,3731,1147,1105,1043,76,62
1.5798997266434E+018,9464,1.57989972664431E+018,base_link,71,512,532,2044,520,1414,1105,1105,85,44
1.57989972668369E+018,9465,1.57989972668431E+018,base_link,72,492,533,2044,2372,1929,1105,334,86,45
1.5798997267244E+018,9466,1.5798997267253E+018,base_link,58,493,533,2055,3731,1426,1106,355,87,46
1.57989972676407E+018,9467,1.57989972676365E+018,base_link,58,521,535,2056,513,2033,1107,356,98,47
1.57989972680433E+018,9468,1.57989972680365E+018,base_link,72,523,533,2044,501,1157,1105,344,86,45
1.57989972684612E+018,9469,1.57989972684365E+018,base_link,71,512,531,2044,500,1712,1105,826,147,62
1.57989972688265E+018,9470,1.57989972688365E+018,base_link,70,480,534,2033,493,1633,1107,531,181,48
1.57989972692425E+018,9471,1.57989972692365E+018,base_link,80,501,534,2053,514,1180,1118,685,1013,48
1.57989972696374E+018,9472,1.57989972696365E+018,base_link,80,511,534,2053,503,1417,1107,819,1013,48
1.57989972700295E+018,9473,1.57989972700465E+018,base_link,79,511,534,2066,513,1426,1117,1085,170,47
1.57989972704472E+018,9474,1.57989972704565E+018,base_link,92,533,534,2044,501,1415,1095,693,578,45
1.57989972708509E+018,9475,1.57989972708565E+018,base_link,92,502,522,2044,491,1425,1095,724,1216,52
1.57989972712621E+018,9476,1.57989972712765E+018,base_link,89,853,544,2055,512,1426,1106,817,98,45
1.57989972716847E+018,9477,1.57989972716765E+018,base_link,92,152,532,2044,510,1435,1105,190,66,45
1.57989972720767E+018,9478,1.57989972720865E+018,base_link,71,399,532,2044,3720,1414,1094,168,75,44
1.57989972724903E+018,9479,1.57989972724865E+018,base_link,72,152,533,2055,3700,1457,1095,179,67,45
1.57989972729003E+018,9480,1.57989972728865E+018,base_link,81,513,532,2044,490,1424,1105,353,65,62
1.57989972732855E+018,9481,1.57989972733065E+018,base_link,90,203,544,2053,513,1417,1107,952,79,58
1.57989972737046E+018,9482,1.57989972737065E+018,base_link,92,142,543,2044,513,1898,1109,862,91,69
1.57989972741044E+018,9483,1.57989972741065E+018,base_link,99,174,543,2055,522,1940,1106,1023,77,67
1.57989972745177E+018,9484,1.57989972745065E+018,base_link,111,161,544,2053,523,1417,1107,767,89,68
1.57989972749077E+018,9485,1.57989972749165E+018,base_link,81,162,531,2054,520,1383,1084,240,116,65
1.57989972753407E+018,9486,1.57989972753165E+018,base_link,113,152,543,2075,544,1404,1109,513,91,80
1.57989972757221E+018,9487,1.57989972757365E+018,base_link,133,440,552,2064,551,1393,1094,395,107,75
1.57989972761455E+018,9488,1.57989972761465E+018,base_link,120,194,554,2086,-1,1446,1096,386,87,87
1.57989972765383E+018,9489,1.57989972765465E+018,base_link,144,183,553,2075,585,1693,1085,406,87,87
1.57989972769406E+018,9490,1.57989972769465E+018,base_link,133,183,554,2065,3689,1374,1085,1002,117,103
1.57989972773481E+018,9491,1.57989972773465E+018,base_link,133,183,563,2075,3658,1682,1094,251,129,96
1.57989972777588E+018,9492,1.57989972777465E+018,base_link,130,668,565,2076,3649,1662,1085,786,108,109
1.57989972781363E+018,9493,1.57989972781465E+018,base_link,133,214,572,2074,3647,1753,1083,1063,129,96
1.57989972785378E+018,9494,1.57989972785565E+018,base_link,151,192,575,2097,3650,1221,1086,777,139,119
1.57989972789446E+018,9495,1.57989972789565E+018,base_link,151,212,585,2108,3639,1663,1086,530,150,119
1.57989972793681E+018,9496,1.57989972793765E+018,base_link,164,235,584,2086,3628,1651,1074,385,155,133
1.57989972797687E+018,9497,1.57989972797765E+018,base_link,206,430,594,2106,3617,1384,1085,220,159,127
1.57989972801764E+018,9498,1.57989972801765E+018,base_link,174,235,605,2106,3617,1610,1064,232,128,145
1.57989972805791E+018,9499,1.57989972805765E+018,base_link,195,245,625,2137,3597,1106,1064,262,169,137
1.57989972809703E+018,9500,1.57989972809765E+018,base_link,194,336,637,2146,3599,1653,1077,222,151,160
1.57989972813776E+018,9501,1.57989972813765E+018,base_link,214,604,647,2167,3589,1098,1066,243,182,161
1.57989972817788E+018,9502,1.57989972817865E+018,base_link,226,307,666,2168,2907,1096,1044,211,138,157
1.57989972821788E+018,9503,1.57989972821965E+018,base_link,274,627,688,-1,3567,1076,1044,242,149,179
1.57989972825899E+018,9504,1.57989972826065E+018,base_link,299,369,718,2293,985,1848,1034,201,149,194
1.57989972829933E+018,9505,1.57989972830065E+018,base_link,255,645,719,2228,1912,1046,1035,233,192,252
1.57989972834005E+018,9506,1.57989972834165E+018,base_link,288,647,1078,-1,1704,1045,1013,211,200,209
1.57989972838471E+018,9507,1.57989972838265E+018,base_link,668,668,738,2355,1870,1004,1085,222,211,266
1.57989972842276E+018,9508,1.57989972842265E+018,base_link,339,677,779,171,2774,993,994,211,415,606
1.57989972846105E+018,9509,1.57989972846265E+018,base_link,689,689,759,2488,1540,983,1055,201,210,281
1.57989972850149E+018,9510,1.57989972850365E+018,base_link,677,686,781,2331,945,974,1055,213,655,304
1.57989972854214E+018,9511,1.57989972854365E+018,base_link,696,711,1346,-1,933,963,1096,202,220,652
1.57989972858309E+018,9512,1.57989972858465E+018,base_link,709,718,799,2427,945,954,1056,214,357,386
1.5798997286228E+018,9513,1.57989972862465E+018,base_link,710,729,1448,2343,932,932,1074,201,1175,569
1.57989972866345E+018,9514,1.57989972866565E+018,base_link,706,740,1459,-1,923,923,1610,202,2245,744
1.57989972870479E+018,9515,1.57989972870665E+018,base_link,720,739,1520,-1,923,913,1250,201,806,751
1.57989972874541E+018,9516,1.57989972874665E+018,base_link,730,749,862,2489,923,901,1311,216,245,696
1.57989972878775E+018,9517,1.57989972878865E+018,base_link,740,760,924,-1,923,901,1022,201,-1,744
1.57989972882744E+018,9518,1.57989972882865E+018,base_link,740,760,1881,4307,923,891,1024,201,257,658
1.57989972886653E+018,9519,1.57989972886965E+018,base_link,738,771,2108,-1,934,892,1302,212,1177,755
1.57989972890834E+018,9520,1.57989972890965E+018,base_link,740,770,1839,3631,1725,891,1651,211,817,744
1.57989972894944E+018,9521,1.57989972895165E+018,base_link,751,770,2241,-1,953,880,1507,211,806,771
1.57989972898997E+018,9522,1.57989972899265E+018,base_link,751,770,1613,-1,985,871,2289,216,842,769
1.57989972903142E+018,9523,1.57989972903265E+018,base_link,751,780,2250,-1,1069,871,1675,214,2280,759
1.57989972907068E+018,9524,1.57989972907465E+018,base_link,751,790,2261,3518,966,871,1623,214,820,768
1.57989972911409E+018,9525,1.57989972911565E+018,base_link,751,790,1562,-1,953,870,377,201,816,641
1.57989972915446E+018,9526,1.57989972915665E+018,base_link,761,780,2261,-1,1201,871,387,201,806,772
1.57989972919571E+018,9527,1.57989972919765E+018,base_link,761,780,2261,1807,1005,871,397,201,811,657
1.57989972923696E+018,9528,1.57989972923765E+018,base_link,760,790,2189,3456,994,880,386,200,806,652
1.57989972927589E+018,9529,1.57989972927696E+018,base_link,761,790,2261,-1,974,870,397,200,806,620
1.57989972931749E+018,9530,1.57989972931896E+018,base_link,761,780,2240,-1,1357,860,390,204,2259,769
1.57989972935909E+018,9531,1.57989972935896E+018,base_link,761,780,1562,-1,1273,871,1085,207,821,771
1.57989972939842E+018,9532,1.57989972939896E+018,base_link,749,779,2273,2551,1243,882,378,203,808,758
1.57989972943865E+018,9533,1.57989972943996E+018,base_link,751,780,2261,2446,1015,880,377,201,795,661
1.57989972947901E+018,9534,1.57989972947996E+018,base_link,751,780,2251,-1,984,870,356,200,806,668
